gene	disease_id	correlation	tissue	cell	score	prediction_rank
SPAG7	C0027662	-0.00945465557462044	Thyroid	MCF7	0.00945465557462044	951.0
LOC101929021	C0027662	-0.009436818964908333	Thyroid	MCF7	0.009436818964908333	952.0
PWP1	C0027662	-0.009430542098689099	Thyroid	MCF7	0.009430542098689099	953.0
LOC105376844	C0027662	-0.009393381642429421	Thyroid	MCF7	0.009393381642429421	954.0
TFAP2A	C0027662	-0.009317848763716663	Thyroid	MCF7	0.009317848763716663	955.0
RFX6	C0027662	-0.009306648141802043	Thyroid	MCF7	0.009306648141802043	956.0
XLOC_008174	C0027662	-0.009128123570593116	Thyroid	MCF7	0.009128123570593116	957.0
(LOC401320.2)	C0027662	-0.008979069541812601	Thyroid	MCF7	0.008979069541812601	958.0
ZNF790-AS1	C0027662	-0.008959170357063062	Thyroid	MCF7	0.008959170357063062	959.0
RFX5	C0027662	-0.00874836297063486	Thyroid	MCF7	0.00874836297063486	960.0
CSNK1G3	C0027662	-0.008680648185730666	Thyroid	MCF7	0.008680648185730666	961.0
MGST2	C0027662	-0.008540914336472305	Thyroid	MCF7	0.008540914336472305	962.0
MKNK2	C0027662	-0.008351462700689316	Thyroid	MCF7	0.008351462700689316	963.0
SRP14-AS1	C0027662	-0.008245634314413719	Thyroid	MCF7	0.008245634314413719	964.0
XLOC_009788	C0027662	-0.008236069330617601	Thyroid	MCF7	0.008236069330617601	965.0
(FOXD3-AS1)	C0027662	-0.008212931562959547	Thyroid	MCF7	0.008212931562959547	966.0
POLG2	C0027662	-0.008144882488061445	Thyroid	MCF7	0.008144882488061445	967.0
GPR26	C0027662	-0.008098927012502477	Thyroid	MCF7	0.008098927012502477	968.0
GPBAR1	C0027662	-0.008035777293768476	Thyroid	MCF7	0.008035777293768476	969.0
CD40	C0027662	-0.00795535618322285	Thyroid	MCF7	0.00795535618322285	970.0
FGF9	C0027662	-0.007846683315742009	Thyroid	MCF7	0.007846683315742009	971.0
XLOC_014105	C0027662	-0.007763653660514125	Thyroid	MCF7	0.007763653660514125	972.0
ALG9	C0027662	-0.007657918078429526	Thyroid	MCF7	0.007657918078429526	973.0
DNMT3A	C0027662	-0.007634110397712002	Thyroid	MCF7	0.007634110397712002	974.0
RNGTT	C0027662	-0.0074940021167566595	Thyroid	MCF7	0.0074940021167566595	975.0
GS1-124K5.4	C0027662	-0.007380347432508261	Thyroid	MCF7	0.007380347432508261	976.0
VGLL4	C0027662	-0.0073625601516085215	Thyroid	MCF7	0.0073625601516085215	977.0
ASCC3	C0027662	-0.0073621980975224766	Thyroid	MCF7	0.0073621980975224766	978.0
RELB	C0027662	-0.007338071012225722	Thyroid	MCF7	0.007338071012225722	979.0
TNFRSF1A	C0027662	-0.007298967165980441	Thyroid	MCF7	0.007298967165980441	980.0
PCAT7	C0027662	-0.007095608088991456	Thyroid	MCF7	0.007095608088991456	981.0
FUS	C0027662	-0.0070013347937256665	Thyroid	MCF7	0.0070013347937256665	982.0
LPAR1	C0027662	-0.006956112328763808	Thyroid	MCF7	0.006956112328763808	983.0
HINT1	C0027662	-0.006850405457197173	Thyroid	MCF7	0.006850405457197173	984.0
XLOC_001257	C0027662	-0.006792980869845033	Thyroid	MCF7	0.006792980869845033	985.0
LOC105375334	C0027662	-0.006692436841243543	Thyroid	MCF7	0.006692436841243543	986.0
DHH	C0027662	-0.006636660804607786	Thyroid	MCF7	0.006636660804607786	987.0
BRD3	C0027662	-0.006586035273252966	Thyroid	MCF7	0.006586035273252966	988.0
HUS1	C0027662	-0.006575787738244632	Thyroid	MCF7	0.006575787738244632	989.0
ENOPH1	C0027662	-0.006508087363920501	Thyroid	MCF7	0.006508087363920501	990.0
(LINC01004)	C0027662	-0.006101126132941781	Thyroid	MCF7	0.006101126132941781	991.0
XLOC_003204	C0027662	-0.0058939823149486426	Thyroid	MCF7	0.0058939823149486426	992.0
LOC105375014	C0027662	-0.0058527991333410245	Thyroid	MCF7	0.0058527991333410245	993.0
ACY1	C0027662	-0.005755639720331551	Thyroid	MCF7	0.005755639720331551	994.0
GPR148	C0027662	-0.005611410957034657	Thyroid	MCF7	0.005611410957034657	995.0
CNOT4	C0027662	-0.005529352441695057	Thyroid	MCF7	0.005529352441695057	996.0
DCXR	C0027662	-0.005455371607484771	Thyroid	MCF7	0.005455371607484771	997.0
MYB	C0027662	-0.0054424530987229325	Thyroid	MCF7	0.0054424530987229325	998.0
CHMP4A	C0027662	-0.005286656565016035	Thyroid	MCF7	0.005286656565016035	999.0
LBR	C0027662	-0.005246956200132713	Thyroid	MCF7	0.005246956200132713	1000.0
TUBA3FP	C0027662	-0.005181231111041962	Thyroid	MCF7	0.005181231111041962	1001.0
RAE1	C0027662	-0.004876014663747874	Thyroid	MCF7	0.004876014663747874	1002.0
UBAP1	C0027662	-0.004811188146841783	Thyroid	MCF7	0.004811188146841783	1003.0
DARS	C0027662	-0.004738137264210129	Thyroid	MCF7	0.004738137264210129	1004.0
ERG	C0027662	-0.004713863661293116	Thyroid	MCF7	0.004713863661293116	1005.0
SQSTM1	C0027662	-0.00470772608574932	Thyroid	MCF7	0.00470772608574932	1006.0
HMGB4	C0027662	-0.004686635762478186	Thyroid	MCF7	0.004686635762478186	1007.0
USP27X-AS1	C0027662	-0.004624536340604335	Thyroid	MCF7	0.004624536340604335	1008.0
SERPINA7	C0027662	-0.0045870659243536505	Thyroid	MCF7	0.0045870659243536505	1009.0
ACADSB	C0027662	-0.004571764168346926	Thyroid	MCF7	0.004571764168346926	1010.0
ARNTL	C0027662	-0.004360497488752113	Thyroid	MCF7	0.004360497488752113	1011.0
MPZL1	C0027662	-0.004350654994181413	Thyroid	MCF7	0.004350654994181413	1012.0
WT1	C0027662	-0.004289434526010494	Thyroid	MCF7	0.004289434526010494	1013.0
PPAP2A	C0027662	-0.004050185679922214	Thyroid	MCF7	0.004050185679922214	1014.0
CASC2	C0027662	-0.00404197325855038	Thyroid	MCF7	0.00404197325855038	1015.0
AGT	C0027662	-0.003980105403811107	Thyroid	MCF7	0.003980105403811107	1016.0
FTCDNL1	C0027662	-0.0036335171841863634	Thyroid	MCF7	0.0036335171841863634	1017.0
FDPS	C0027662	-0.0035988673634514967	Thyroid	MCF7	0.0035988673634514967	1018.0
PAH	C0027662	-0.003561313254313747	Thyroid	MCF7	0.003561313254313747	1019.0
VIPR1	C0027662	-0.003523665529686415	Thyroid	MCF7	0.003523665529686415	1020.0
SNAI2	C0027662	-0.003414177121871198	Thyroid	MCF7	0.003414177121871198	1021.0
UBAP2L	C0027662	-0.0033605671469238985	Thyroid	MCF7	0.0033605671469238985	1022.0
ADH5	C0027662	-0.003357213199261855	Thyroid	MCF7	0.003357213199261855	1023.0
(G032161)	C0027662	-0.0032174788196828175	Thyroid	MCF7	0.0032174788196828175	1024.0
GTF2A1	C0027662	-0.003178891121199845	Thyroid	MCF7	0.003178891121199845	1025.0
HOXA6	C0027662	-0.0031575877476421876	Thyroid	MCF7	0.0031575877476421876	1026.0
LOC728752	C0027662	-0.0028236896811129064	Thyroid	MCF7	0.0028236896811129064	1027.0
TOLLIP	C0027662	-0.0028085274445195374	Thyroid	MCF7	0.0028085274445195374	1028.0
XLOC_009233	C0027662	-0.002775484988755794	Thyroid	MCF7	0.002775484988755794	1029.0
COPS5	C0027662	-0.0025574509875871954	Thyroid	MCF7	0.0025574509875871954	1030.0
MKKS	C0027662	-0.0023754012303687233	Thyroid	MCF7	0.0023754012303687233	1031.0
SMARCC2	C0027662	-0.0023502401317856414	Thyroid	MCF7	0.0023502401317856414	1032.0
SMIM26	C0027662	-0.0022977415752405417	Thyroid	MCF7	0.0022977415752405417	1033.0
IGFBP7	C0027662	-0.0022588854991796303	Thyroid	MCF7	0.0022588854991796303	1034.0
CCND3	C0027662	-0.0020172423802269357	Thyroid	MCF7	0.0020172423802269357	1035.0
VPS9D1-AS1	C0027662	-0.001889882327749115	Thyroid	MCF7	0.001889882327749115	1036.0
PDIA5	C0027662	-0.0017833113934646594	Thyroid	MCF7	0.0017833113934646594	1037.0
SMARCAD1	C0027662	-0.0016135865209960798	Thyroid	MCF7	0.0016135865209960798	1038.0
MAPK1IP1L	C0027662	-0.0013626722903132826	Thyroid	MCF7	0.0013626722903132826	1039.0
GLRX	C0027662	-0.0013029827481461087	Thyroid	MCF7	0.0013029827481461087	1040.0
PFKL	C0027662	-0.0012094537162739005	Thyroid	MCF7	0.0012094537162739005	1041.0
(RP3-508I15.9)	C0027662	-0.0011451316558717117	Thyroid	MCF7	0.0011451316558717117	1042.0
PRDM7	C0027662	-0.0011070153524770365	Thyroid	MCF7	0.0011070153524770365	1043.0
HSD17B11	C0027662	-0.0010108669205830534	Thyroid	MCF7	0.0010108669205830534	1044.0
OAT	C0027662	-0.000991870198111977	Thyroid	MCF7	0.000991870198111977	1045.0
TXLNA	C0027662	-0.0006665345164884595	Thyroid	MCF7	0.0006665345164884595	1046.0
NDUFB6	C0027662	-0.0006065710085616516	Thyroid	MCF7	0.0006065710085616516	1047.0
GGA2	C0027662	-0.000604534126305678	Thyroid	MCF7	0.000604534126305678	1048.0
RBBP7	C0027662	-0.0003843913856351744	Thyroid	MCF7	0.0003843913856351744	1049.0
SUPT4H1	C0027662	-0.0003512781304038093	Thyroid	MCF7	0.0003512781304038093	1050.0
LINP1	C0027662	-0.00033836484229654573	Thyroid	MCF7	0.00033836484229654573	1051.0
AKR1C2	C0027662	-0.00032051524865939207	Thyroid	MCF7	0.00032051524865939207	1052.0
IL18	C0027662	-0.00017590632343389423	Thyroid	MCF7	0.00017590632343389423	1053.0
NDUFV2	C0027662	-0.00015875936503872978	Thyroid	MCF7	0.00015875936503872978	1054.0
PIGK	C0027662	-0.00014697131638130578	Thyroid	MCF7	0.00014697131638130578	1055.0
(LOC728730)	C0027662	-9.670342187861891e-05	Thyroid	MCF7	9.670342187861891e-05	1056.0
PPARD	C0027662	-9.000209499698819e-05	Thyroid	MCF7	9.000209499698819e-05	1057.0
DDOST	C0027662	0.00018600758748277268	Thyroid	MCF7	-0.00018600758748277268	1058.0
SOD1	C0027662	0.00022931352973432073	Thyroid	MCF7	-0.00022931352973432073	1059.0
ALG5	C0027662	0.0002509530087120293	Thyroid	MCF7	-0.0002509530087120293	1060.0
PLAUR	C0027662	0.0003033683776241247	Thyroid	MCF7	-0.0003033683776241247	1061.0
DMTF1	C0027662	0.0003574524433869186	Thyroid	MCF7	-0.0003574524433869186	1062.0
MAD2L1BP	C0027662	0.000641618722755477	Thyroid	MCF7	-0.000641618722755477	1063.0
ZNF57	C0027662	0.0007585328604490238	Thyroid	MCF7	-0.0007585328604490238	1064.0
RNPS1	C0027662	0.0007615259428285226	Thyroid	MCF7	-0.0007615259428285226	1065.0
LHX4	C0027662	0.0009537022104840753	Thyroid	MCF7	-0.0009537022104840753	1066.0
(MIRLET7BHG)	C0027662	0.001104678794670022	Thyroid	MCF7	-0.001104678794670022	1067.0
C2	C0027662	0.0011946481585694002	Thyroid	MCF7	-0.0011946481585694002	1068.0
FOXP4-AS1	C0027662	0.0013537404070711467	Thyroid	MCF7	-0.0013537404070711467	1069.0
GLUL	C0027662	0.001377031743707846	Thyroid	MCF7	-0.001377031743707846	1070.0
RHOC	C0027662	0.001423909704894144	Thyroid	MCF7	-0.001423909704894144	1071.0
UROD	C0027662	0.001443581297150609	Thyroid	MCF7	-0.001443581297150609	1072.0
VPS26A	C0027662	0.0014572833850690081	Thyroid	MCF7	-0.0014572833850690081	1073.0
GPR87	C0027662	0.0016424553060571112	Thyroid	MCF7	-0.0016424553060571112	1074.0
HDAC1	C0027662	0.0016583785327157763	Thyroid	MCF7	-0.0016583785327157763	1075.0
CSNK1D	C0027662	0.00171230044428472	Thyroid	MCF7	-0.00171230044428472	1076.0
ICAM3	C0027662	0.002098954055203328	Thyroid	MCF7	-0.002098954055203328	1077.0
ILF3	C0027662	0.002127752314595832	Thyroid	MCF7	-0.002127752314595832	1078.0
SLC25A14	C0027662	0.002129994014003711	Thyroid	MCF7	-0.002129994014003711	1079.0
CDK1	C0027662	0.0021338963872429284	Thyroid	MCF7	-0.0021338963872429284	1080.0
UCHL1	C0027662	0.0022539500675453628	Thyroid	MCF7	-0.0022539500675453628	1081.0
WAC-AS1	C0027662	0.0024613300884210876	Thyroid	MCF7	-0.0024613300884210876	1082.0
ING3	C0027662	0.0025460024125593117	Thyroid	MCF7	-0.0025460024125593117	1083.0
(MIF-AS1)	C0027662	0.0025646831130443637	Thyroid	MCF7	-0.0025646831130443637	1084.0
(AC074117.10_MUT)	C0027662	0.002609994413515393	Thyroid	MCF7	-0.002609994413515393	1085.0
DAXX	C0027662	0.0026103724207682255	Thyroid	MCF7	-0.0026103724207682255	1086.0
XLOC_009199	C0027662	0.0026497766537457723	Thyroid	MCF7	-0.0026497766537457723	1087.0
XLOC_007970	C0027662	0.002765613671441236	Thyroid	MCF7	-0.002765613671441236	1088.0
CXCL1	C0027662	0.002797026869984731	Thyroid	MCF7	-0.002797026869984731	1089.0
NRIP3	C0027662	0.002829322773051701	Thyroid	MCF7	-0.002829322773051701	1090.0
ALDH3B1	C0027662	0.0029853543625681933	Thyroid	MCF7	-0.0029853543625681933	1091.0
RNF25	C0027662	0.003008546598917694	Thyroid	MCF7	-0.003008546598917694	1092.0
C1RL-AS1	C0027662	0.003019706738999428	Thyroid	MCF7	-0.003019706738999428	1093.0
SLC1A5	C0027662	0.003123409944859157	Thyroid	MCF7	-0.003123409944859157	1094.0
FBXL20	C0027662	0.0031789895854746897	Thyroid	MCF7	-0.0031789895854746897	1095.0
(PCBP1-AS1_MUT)	C0027662	0.0033692221387290333	Thyroid	MCF7	-0.0033692221387290333	1096.0
ATOX1	C0027662	0.003454996407466826	Thyroid	MCF7	-0.003454996407466826	1097.0
ACVR2B-AS1	C0027662	0.0034770100998483544	Thyroid	MCF7	-0.0034770100998483544	1098.0
TRHDE-AS1	C0027662	0.0034945656525617874	Thyroid	MCF7	-0.0034945656525617874	1099.0
TAF5L	C0027662	0.0035039355359429702	Thyroid	MCF7	-0.0035039355359429702	1100.0
IQANK1	C0027662	0.0035394313750187756	Thyroid	MCF7	-0.0035394313750187756	1101.0
COX5A	C0027662	0.0035525000005975915	Thyroid	MCF7	-0.0035525000005975915	1102.0
O3FAR1	C0027662	0.003766258770484754	Thyroid	MCF7	-0.003766258770484754	1103.0
ARG2	C0027662	0.0038101233395628764	Thyroid	MCF7	-0.0038101233395628764	1104.0
EFNB3	C0027662	0.0038178482297490657	Thyroid	MCF7	-0.0038178482297490657	1105.0
ESRG	C0027662	0.003854756778568058	Thyroid	MCF7	-0.003854756778568058	1106.0
FOXP3	C0027662	0.003941010230762321	Thyroid	MCF7	-0.003941010230762321	1107.0
PDE4D	C0027662	0.003957158806039862	Thyroid	MCF7	-0.003957158806039862	1108.0
XLOC_L2_013594	C0027662	0.004050034907498001	Thyroid	MCF7	-0.004050034907498001	1109.0
DVL2	C0027662	0.004117523623916597	Thyroid	MCF7	-0.004117523623916597	1110.0
ACD	C0027662	0.004208061202825908	Thyroid	MCF7	-0.004208061202825908	1111.0
SENP6	C0027662	0.004297235188430837	Thyroid	MCF7	-0.004297235188430837	1112.0
ST14	C0027662	0.004575658902369217	Thyroid	MCF7	-0.004575658902369217	1113.0
LOC107986167	C0027662	0.004649041845622537	Thyroid	MCF7	-0.004649041845622537	1114.0
ADCY3	C0027662	0.004671284349182736	Thyroid	MCF7	-0.004671284349182736	1115.0
ERBB3	C0027662	0.004924642897787934	Thyroid	MCF7	-0.004924642897787934	1116.0
PPIE	C0027662	0.004940098299039519	Thyroid	MCF7	-0.004940098299039519	1117.0
NDUFA13	C0027662	0.004951323003055674	Thyroid	MCF7	-0.004951323003055674	1118.0
XLOC_L2_004287	C0027662	0.004988786571092585	Thyroid	MCF7	-0.004988786571092585	1119.0
(LOC100506302)	C0027662	0.005018161991745762	Thyroid	MCF7	-0.005018161991745762	1120.0
AIRE	C0027662	0.0050899943670397185	Thyroid	MCF7	-0.0050899943670397185	1121.0
ATP1B1	C0027662	0.00509601458114739	Thyroid	MCF7	-0.00509601458114739	1122.0
ZBTB26	C0027662	0.0054601729207492955	Thyroid	MCF7	-0.0054601729207492955	1123.0
MRPL12	C0027662	0.005465102759757201	Thyroid	MCF7	-0.005465102759757201	1124.0
SLC25A5	C0027662	0.005505070536400369	Thyroid	MCF7	-0.005505070536400369	1125.0
TCEA1	C0027662	0.005541564221753337	Thyroid	MCF7	-0.005541564221753337	1126.0
TLR8	C0027662	0.005667170609968353	Thyroid	MCF7	-0.005667170609968353	1127.0
WFDC2	C0027662	0.005679184465704368	Thyroid	MCF7	-0.005679184465704368	1128.0
FADD	C0027662	0.005712978705895266	Thyroid	MCF7	-0.005712978705895266	1129.0
EXOC2	C0027662	0.00574134765637091	Thyroid	MCF7	-0.00574134765637091	1130.0
POLR1C	C0027662	0.0057917217017031675	Thyroid	MCF7	-0.0057917217017031675	1131.0
FCHO1	C0027662	0.005922466720535646	Thyroid	MCF7	-0.005922466720535646	1132.0
EPS8	C0027662	0.005963574758710899	Thyroid	MCF7	-0.005963574758710899	1133.0
NTAN1	C0027662	0.006173438167590417	Thyroid	MCF7	-0.006173438167590417	1134.0
CUL2	C0027662	0.006396019879858383	Thyroid	MCF7	-0.006396019879858383	1135.0
UXT	C0027662	0.006413219093300615	Thyroid	MCF7	-0.006413219093300615	1136.0
AFG3L2	C0027662	0.006811682686535314	Thyroid	MCF7	-0.006811682686535314	1137.0
XLOC_006450	C0027662	0.006859499070656416	Thyroid	MCF7	-0.006859499070656416	1138.0
SCAF8	C0027662	0.006966813869329513	Thyroid	MCF7	-0.006966813869329513	1139.0
ZNF77	C0027662	0.007051028188233777	Thyroid	MCF7	-0.007051028188233777	1140.0
GRAMD1B	C0027662	0.007054418037956811	Thyroid	MCF7	-0.007054418037956811	1141.0
ZNF625	C0027662	0.007182612224932328	Thyroid	MCF7	-0.007182612224932328	1142.0
NOTCH2NL	C0027662	0.007262737604453062	Thyroid	MCF7	-0.007262737604453062	1143.0
SLC1A1	C0027662	0.0072878350203287035	Thyroid	MCF7	-0.0072878350203287035	1144.0
IKBIP	C0027662	0.007334840258876429	Thyroid	MCF7	-0.007334840258876429	1145.0
ZNF562	C0027662	0.00734408489789562	Thyroid	MCF7	-0.00734408489789562	1146.0
TWF2	C0027662	0.007393439353582831	Thyroid	MCF7	-0.007393439353582831	1147.0
HPD	C0027662	0.007500767849639933	Thyroid	MCF7	-0.007500767849639933	1148.0
NMT1	C0027662	0.00752279514276577	Thyroid	MCF7	-0.00752279514276577	1149.0
XLOC_008370	C0027662	0.007594785620466449	Thyroid	MCF7	-0.007594785620466449	1150.0
AMIGO3	C0027662	0.00761039147071485	Thyroid	MCF7	-0.00761039147071485	1151.0
ZNF8	C0027662	0.007661274482568037	Thyroid	MCF7	-0.007661274482568037	1152.0
TMED7	C0027662	0.007672856338790224	Thyroid	MCF7	-0.007672856338790224	1153.0
ZNF454	C0027662	0.008007734649826848	Thyroid	MCF7	-0.008007734649826848	1154.0
FDXR	C0027662	0.008097173408616931	Thyroid	MCF7	-0.008097173408616931	1155.0
STAT5A	C0027662	0.008112192308048383	Thyroid	MCF7	-0.008112192308048383	1156.0
GPR141	C0027662	0.008775318543603028	Thyroid	MCF7	-0.008775318543603028	1157.0
TFCP2	C0027662	0.008826654139056811	Thyroid	MCF7	-0.008826654139056811	1158.0
PLEKHJ1	C0027662	0.008836664992099896	Thyroid	MCF7	-0.008836664992099896	1159.0
F11	C0027662	0.008888148341302471	Thyroid	MCF7	-0.008888148341302471	1160.0
ALDH6A1	C0027662	0.009000468966108732	Thyroid	MCF7	-0.009000468966108732	1161.0
VRK1	C0027662	0.00909553433614374	Thyroid	MCF7	-0.00909553433614374	1162.0
XLOC_012568	C0027662	0.009126552577013225	Thyroid	MCF7	-0.009126552577013225	1163.0
GK	C0027662	0.009150229310816105	Thyroid	MCF7	-0.009150229310816105	1164.0
NDRG1	C0027662	0.00917047180632058	Thyroid	MCF7	-0.00917047180632058	1165.0
SLC25A3	C0027662	0.009224187957796559	Thyroid	MCF7	-0.009224187957796559	1166.0
ZNF517	C0027662	0.009535552351359278	Thyroid	MCF7	-0.009535552351359278	1167.0
ZNF680	C0027662	0.009546398389279065	Thyroid	MCF7	-0.009546398389279065	1168.0
RORC	C0027662	0.009867625789738432	Thyroid	MCF7	-0.009867625789738432	1169.0
GJA1	C0027662	0.009989438576214593	Thyroid	MCF7	-0.009989438576214593	1170.0
ZNF32	C0027662	0.010001695928458232	Thyroid	MCF7	-0.010001695928458232	1171.0
SLC25A4	C0027662	0.010018963080325682	Thyroid	MCF7	-0.010018963080325682	1172.0
P2RY2	C0027662	0.010053249844677925	Thyroid	MCF7	-0.010053249844677925	1173.0
XLOC_007769	C0027662	0.010168465967088203	Thyroid	MCF7	-0.010168465967088203	1174.0
ZNF267	C0027662	0.010256282253874427	Thyroid	MCF7	-0.010256282253874427	1175.0
RPS6KB2	C0027662	0.010377599037085905	Thyroid	MCF7	-0.010377599037085905	1176.0
RBP4	C0027662	0.010414946581748685	Thyroid	MCF7	-0.010414946581748685	1177.0
TCF4	C0027662	0.01045909729481842	Thyroid	MCF7	-0.01045909729481842	1178.0
CBFB	C0027662	0.010497736113255107	Thyroid	MCF7	-0.010497736113255107	1179.0
PLCG2	C0027662	0.010522629779123993	Thyroid	MCF7	-0.010522629779123993	1180.0
MAOB	C0027662	0.010627412616776688	Thyroid	MCF7	-0.010627412616776688	1181.0
XLOC_L2_000416	C0027662	0.010761493171408176	Thyroid	MCF7	-0.010761493171408176	1182.0
PEX19	C0027662	0.010925910563623353	Thyroid	MCF7	-0.010925910563623353	1183.0
RNF167	C0027662	0.011092322748727956	Thyroid	MCF7	-0.011092322748727956	1184.0
XLOC_005219	C0027662	0.01115304075486645	Thyroid	MCF7	-0.01115304075486645	1185.0
TRIP13	C0027662	0.011157089530108966	Thyroid	MCF7	-0.011157089530108966	1186.0
CPD	C0027662	0.011185438195486896	Thyroid	MCF7	-0.011185438195486896	1187.0
ARF1	C0027662	0.011274061211310138	Thyroid	MCF7	-0.011274061211310138	1188.0
XLOC_L2_014171	C0027662	0.011364858706944925	Thyroid	MCF7	-0.011364858706944925	1189.0
NPDC1	C0027662	0.01149038706578187	Thyroid	MCF7	-0.01149038706578187	1190.0
DYRK2	C0027662	0.011600455859890002	Thyroid	MCF7	-0.011600455859890002	1191.0
SERPINA5	C0027662	0.011635611559944081	Thyroid	MCF7	-0.011635611559944081	1192.0
HDAC11	C0027662	0.011668517426364877	Thyroid	MCF7	-0.011668517426364877	1193.0
APOM	C0027662	0.011810340636432493	Thyroid	MCF7	-0.011810340636432493	1194.0
XLOC_006894	C0027662	0.011923307063405497	Thyroid	MCF7	-0.011923307063405497	1195.0
DUT	C0027662	0.012074362989039522	Thyroid	MCF7	-0.012074362989039522	1196.0
TEX10	C0027662	0.012141097664512324	Thyroid	MCF7	-0.012141097664512324	1197.0
SALL4	C0027662	0.012226322797955325	Thyroid	MCF7	-0.012226322797955325	1198.0
CIAPIN1	C0027662	0.012277899230635492	Thyroid	MCF7	-0.012277899230635492	1199.0
TRIM32	C0027662	0.012279749804344653	Thyroid	MCF7	-0.012279749804344653	1200.0
KISS1R	C0027662	0.012390536413884323	Thyroid	MCF7	-0.012390536413884323	1201.0
G3BP1	C0027662	0.012395358045107163	Thyroid	MCF7	-0.012395358045107163	1202.0
(RP11-428J1.4)	C0027662	0.01244206610443832	Thyroid	MCF7	-0.01244206610443832	1203.0
ASB16-AS1	C0027662	0.012576195909864585	Thyroid	MCF7	-0.012576195909864585	1204.0
UGCG	C0027662	0.012645524764337113	Thyroid	MCF7	-0.012645524764337113	1205.0
ARAF	C0027662	0.012735149898322029	Thyroid	MCF7	-0.012735149898322029	1206.0
ASF1A	C0027662	0.012739545326611368	Thyroid	MCF7	-0.012739545326611368	1207.0
CCNC	C0027662	0.012809896624047523	Thyroid	MCF7	-0.012809896624047523	1208.0
CYP1A1	C0027662	0.0130493940823172	Thyroid	MCF7	-0.0130493940823172	1209.0
ARF6	C0027662	0.013056101178658519	Thyroid	MCF7	-0.013056101178658519	1210.0
CASP2	C0027662	0.013206004936052618	Thyroid	MCF7	-0.013206004936052618	1211.0
GABBR1	C0027662	0.01332077296774925	Thyroid	MCF7	-0.01332077296774925	1212.0
LINC02323	C0027662	0.013371066206695592	Thyroid	MCF7	-0.013371066206695592	1213.0
CPE	C0027662	0.013391844441768663	Thyroid	MCF7	-0.013391844441768663	1214.0
MEG3	C0027662	0.01356854976885824	Thyroid	MCF7	-0.01356854976885824	1215.0
SLC30A2	C0027662	0.013876342513247542	Thyroid	MCF7	-0.013876342513247542	1216.0
S1PR3	C0027662	0.013939833457032313	Thyroid	MCF7	-0.013939833457032313	1217.0
